id,date,category,contributors,headline,url,trump,biden
h_ca9bd09ddfb3b0c604317464c069a0cb,9/10/2019,politics,Michael Warren,AT&T\'s latest shareholder is a big GOP donor. Just not to Trump.,https://www.cnn.com/2019/09/09/politics/att-paul-singer-trump-gop-donor/index.html,-0.564844,0
h_b248a8f5986064be89e48875fc546e7c,9/9/2019,politics,Chris Cillizza,How the NOAA mess reveals the trickle-down nature of Trump\'s dishonesty,https://www.cnn.com/2019/09/09/politics/donald-trump-hurricane-alabama-dishonesty/index.html,-0.749802,0
h_129b4240eff1666f76503cae003d09a8,9/9/2019,politics,Vicky Ward and Jim Acosta,Trump campaign manager Brad Parscale remains on defense after scrutiny over financial ties,https://www.cnn.com/2019/09/09/politics/brad-parscale-trump-campaign-financial-ties/index.html,-0.604541,0
h_af6f992a52eb4ae393f8f69a706f7b82,9/9/2019,politics,Chris Cillizza,The rise and fall and rise and fall and rise(?) of Mark Sanford,https://www.cnn.com/2019/09/09/politics/mark-sanford-2020-president/index.html,-0.788672,0
h_d1862058a21109638c3b681806e72e3d,9/9/2019,politics,Harry Enten,Democrats have a chance in a heavily Trump district in North Carolina,https://www.cnn.com/2019/09/09/politics/north-carolina-special-election-analysis/index.html,0.255925,0
h_014aa43c0b8189eda44deea55f176e57,9/9/2019,politics,Ted Barrett and Haley Byrd,Capitol Hill has a very long to-do list this month,https://www.cnn.com/2019/09/09/politics/house-senate-to-do-list-september/index.html,-0.596388,0
h_cbde855a8166df2ea2fd0b625b85e29a,9/9/2019,politics,Chris Cillizza,Of COURSE the Trumps are planning to be a political dynasty,https://www.cnn.com/2019/09/09/politics/trump-dynasty/index.html,-0.287797,0
h_9f0080c169291700456bfd332e88d0fd,9/9/2019,politics,Chris Cillizza,How British politics broke,https://www.cnn.com/2019/09/09/politics/boris-johnson-britain-brexit/index.html,0,0
h_ae44789c291c239f6f64acd531077352,9/9/2019,politics,Devan Cole,Trump GOP primary challenger Mark Sanford says growing field of Republican candidates strengthens anti-Trump message,https://www.cnn.com/2019/09/09/politics/mark-sanford-donald-trump-republican/index.html,-0.665143,0
h_e556680f06f8874476bf9135c1d7f480,9/9/2019,politics,Stephen Collinson,Trump\'s controversies show his presidency is really all about himself,https://www.cnn.com/2019/09/09/politics/donald-trump-politics-alabama-hurricane-afghanistan-business/index.html,-0.624305,0
h_536a8d915163803c7dd7d0a69dccad7f,9/8/2019,politics,Ryan Browne and Kevin Bohn,Air Force orders review of all international layover stays following bookings at Trump Scotland resort,https://www.cnn.com/2019/09/08/politics/air-force-donald-trump-turnberry/index.html,-0.633291,0
h_5f82058ab49a7700891f0d946b0de5a4,9/9/2019,politics,Kyung Lah and Abby Phillip and Jasmine Wright,Harris draws upon background in unveiling criminal justice plan,https://www.cnn.com/2019/09/09/politics/kamala-harris-criminal-justice-plan/index.html,-0.854711,0.887765
h_72d003ca0bc0529d1a772dbd197035a9,9/8/2019,politics,Chris Cillizza,It\'s debate week! (and 4 other big 2020 stories),https://www.cnn.com/2019/09/08/politics/2020-campaign-week-ahead/index.html,-0.744999,-0.254545
h_3f03551855a553674c07842b2da1ade1,9/8/2019,politics,Ben Geldon,Who\'s the boss? Alyssa Milano meets this week with Ted Cruz,https://www.cnn.com/2019/09/08/politics/ip-forecast-alyssa-milano-ted-cruz-meeting/index.html,-0.563094,-0.65739
h_7b8d7d55aa3a663d05aa0edac520508d,9/8/2019,politics,Chandelis R. Duster and Paul LeBlanc,Sanford says he is launching primary challenge against Trump,https://www.cnn.com/2019/09/08/politics/mark-sanford-presidential-campaign/index.html,-0.594008,0
h_68896fb2ca9e1f9a06cb6ac14185e538,9/8/2019,politics,Clare Foran,Coloradans push Gardner on gun control ahead of marquee Senate race,https://www.cnn.com/2019/09/08/politics/cory-gardner-gun-control-senate-race/index.html,0,0
h_46bd6e07d3b0ad2d93a497b9cf435e63,9/7/2019,politics,Jasmine Wright,Kamala Harris apologizes amid criticism of her response to a questioner\'s offensive remark about Trump,https://www.cnn.com/2019/09/07/politics/kamala-harris-trump-questioner-offensive-remark/index.html,-0.700739,0
h_a914cb72b55c0a64d7fb89d075ee3a7d,9/7/2019,politics,Veronica Stracqualursi,Joe Biden says it\'s \'totally appropriate\' for voters to consider his age,https://www.cnn.com/2019/09/07/politics/joe-biden-age-2020-race/index.html,-0.411026,-0.600019
h_47b84387cca93c717c9e438ae49518f1,9/6/2019,politics,Rebecca Buck,Republicans move to nix primaries in show of support for Trump,https://www.cnn.com/2019/09/06/politics/republican-primaries-donald-trump/index.html,-0.473913,0
h_1cac9627968071ec27796540cd12624b,9/7/2019,politics,Harry Enten,Joe Biden still bests fellow Democrats on electability; polls show,https://www.cnn.com/2019/09/07/politics/joe-biden-wisconsin-poll-of-the-week/index.html,0.471409,0.352866
h_bd3cd3e12375f0812915dde01329fe7d,9/7/2019,politics,Kevin Liptak and Pamela Brown and Sarah Westwood,Trump has private concerns over the economy despite public displays of confidence,https://www.cnn.com/2019/09/07/politics/economic-warning-signs-trump-all-hands-on-deck/index.html,-0.491678,0
h_db3fe46e370b8de14e3d7a58698032da,9/7/2019,politics,Stephen Collinson,Democratic cattle call ignites New Hampshire primary,https://www.cnn.com/2019/09/07/politics/new-hampshire-state-of-play/index.html,-0.670933,-0.465834
h_0b430699adc8310603cddaa737b2ec24,9/7/2019,politics,Caroline Kelly and Jeremy Herb,House panel investigating military spending at Trump Turnberry,https://www.cnn.com/2019/09/06/politics/house-oversight-investigation-trump-turnberry/index.html,-0.601292,0
h_ceadacd56a21c96e02acf4893a30f31b,9/6/2019,politics,Adam Levy,Democratic National Committee votes against virtual caucusing in 2020,https://www.cnn.com/2019/09/06/politics/democratic-national-committee-votes-against-virtual-caucus/index.html,-0.960699,0
h_6accf54c318f236829f7c058cef868f2,9/6/2019,politics,Kaitlan Collins and Kevin Liptak and Zachary Cohen,Bolton-Pompeo relationship hits new low as foreign policy tests mount,https://www.cnn.com/2019/09/06/politics/bolton-pompeo-not-speaking-tension/index.html,-0.472569,0
h_0c44e61ebc75c3e7c9270af3c99cf8f5,9/5/2019,us,Fernando Alfonso III and Mike Hayes and Braden Goyette and Meg Wagner,Hurricane Dorian\'s path and destruction,https://www.cnn.com/us/live-news/hurricane-dorian-bahamas-aftermath/index.html,-0.707389,0
h_8923821c223214934412ffc24cd65f2a,9/6/2019,politics,Manu Raju and Jeremy Herb,Democrats widen impeachment probe as they confront roadblocks,https://www.cnn.com/2019/09/06/politics/democrats-impeachment-roadblocks-strategy/index.html,-0.633216,0
h_9bde0ca74c88bc484d47569c09345097,9/5/2019,politics,Chris Cillizza,Why House Republicans could be looking at a retirement avalanche in 2020,https://www.cnn.com/2019/09/05/politics/jim-sensenbrenner-retirement-house-republicans/index.html,-0.537215,0
h_674c2e5cb33d531d74fa00fdea95d03b,9/5/2019,politics,Devan Cole,Following Twitter spat; Ted Cruz and Alyssa Milano will meet next week to discuss gun violence,https://www.cnn.com/2019/09/05/politics/alyssa-milano-ted-cruz-meeting-gun-policy/index.html,0,0
h_6977943bd42b3c0742bea35d995cec97,9/5/2019,politics,Stephen Collinson,What happened during CNN\'s climate town hall and what it means for 2020,https://www.cnn.com/2019/09/05/politics/climate-town-hall-highlights/index.html,-0.72645,-0.61541
h_be87b9242922bec200da137636991a77,8/27/2019,politics,David Shortell and Katelyn Polantz,Attorney General William Barr planning private holiday party at Trump\'s DC hotel,https://www.cnn.com/2019/08/27/politics/barr-trump-hotel-holiday-party/index.html,0.234533,0
h_d2fe6a2c0ddbaf7f5b2bbede6308fc2d,8/27/2019,politics,Jennifer Hansler and Nathan Hodge and Veronica Stracqualursi,GOP; Democratic senators denied visas to Russia,https://www.cnn.com/2019/08/27/politics/ron-johnson-russia-visa-denied/index.html,0.585572,0
h_d3d4a2969d473acba8bad54751899e78,8/27/2019,politics,Stephen Collinson,Trump shows voters his true colors,https://www.cnn.com/2019/08/27/politics/donald-trump-france-2020-pitch/index.html,-0.526906,-0.845448
h_4968bdcdbe494898378a6e2b6b83a96d,8/27/2019,politics,Chris Cillizza,How Joe Walsh could make some real trouble for Donald Trump,https://www.cnn.com/2019/08/27/politics/joe-walsh-donald-trump/index.html,-0.597964,0
h_4adfa845d3fcbcb7c58b2bb888f073b7,8/26/2019,us,Mallory Simon,She wanted to keep a Michigan city white. Now she\'s dropped her bid for office,https://www.cnn.com/2019/08/26/us/marysville-michigan-city-council-racist-comments-drops-out-soh/index.html,0,0
h_d4fbe8657259ae4a51fc696b00e7e029,8/26/2019,politics,Kevin Collier,DHS moves to defend city and state voter registration databases from ransomware attacks,https://www.cnn.com/2019/08/26/politics/dhs-cisa-voter-registration-ransomware/index.html,0,0
h_96c82a4ac13b18cd3770d7b749143219,8/26/2019,politics,Gregory Krieg and Daniella Diaz and Annie Grayer and Sarah Mucha,Biden; Sanders and Warren take different paths to the top of the 2020 pack,https://www.cnn.com/2019/08/26/politics/warren-sanders-biden-2020-democratic-primary/index.html,-0.869685,-0.638341
h_1612b46b0e1121c0822a2f9ff5d63e46,8/26/2019,politics,Chandelis R. Duster,Obama announces new effort in fight against gerrymandering,https://www.cnn.com/2019/08/26/politics/barack-obama-redistricting-u-gerrymandering-initiative/index.html,0,0
h_0494332ac0dddec6c05bae73630c2e6c,8/26/2019,politics,Fredreka Schouten,The nation\'s campaign finance regulators just lost their power to police elections,https://www.cnn.com/2019/08/26/politics/fec-in-limbo-ahead-of-2020-election/index.html,0,0
h_2c459d998e320b8fdfc6d1224cf069fe,8/26/2019,politics,Haley Byrd,GOP Rep. Sean Duffy to resign from Congress,https://www.cnn.com/2019/08/26/politics/sean-duffy-resign/index.html,-0.584937,0
h_71015c1e07c2c5342d2ba5eadc285f07,8/26/2019,politics,Vicky Ward,House committee subpoenaing former White House staffer Rob Porter,https://www.cnn.com/2019/08/26/politics/rob-porter-subpoena-house-judiciary-committee/index.html,-0.633714,0
h_dfd79ff0f4641a5f30100853cfcd405e,8/26/2019,politics,Stephen Collinson,Trump\'s rocky weekend includes ups and downs in China trade war,https://www.cnn.com/2019/08/26/politics/donald-trump-g7-china-trade/index.html,-0.505695,0
h_8586571abfea0fa6597611917d1b6977,8/26/2019,us,AJ Willingham,5 things to know for August 26: G7 Summit; 2020 race; Amazon; military suicides; slavery,https://www.cnn.com/2019/08/26/us/five-things-august-26-trnd/index.html,-0.725027,0
h_79a9a68057c67b98568db30b8c167615,8/26/2019,politics,Dan Merica and Meg Wagner,6 takeaways from CNN\'s town halls with Steve Bullock and Bill de Blasio,https://www.cnn.com/2019/08/25/politics/bill-de-blasio-steve-bullock-town-hall-highlights/index.html,-0.688266,0
h_508396ac032e93e01fb844b94b92e03f,8/25/2019,politics,Meg Wagner and Dan Merica,CNN town halls with Steve Bullock and Bill de Blasio,https://www.cnn.com/politics/live-news/steve-bullock-bill-de-blasio-town-halls-august-2019/index.html,-0.775156,0
h_30fa95630f16f2a1abc79294e48cfb2e,8/25/2019,politics,Jamie Ehrlich,New York Times: New England Patriots unlikely to make customary visit to White House,https://www.cnn.com/2019/08/25/politics/new-england-patriots-white-house-visit-trump/index.html,0.392341,0
h_c7127a2dacd3936364b69efc431eee86,8/25/2019,politics,Caroline Kelly and Kate Sullivan,Joe Walsh to take on Trump in 2020 Republican primary,https://www.cnn.com/2019/08/25/politics/joe-walsh-take-on-trump-in-2020-republican-primary/index.html,-0.752144,0
h_7c95df3a4183272ab1669846fe5a4a4d,8/25/2019,politics,Caroline Kelly,Cindy McCain says John McCain would be \'very disappointed;\' \'saddened\' by politics now,https://www.cnn.com/2019/08/25/politics/cindy-mccain-john-mccain-disappointed-sotu-cnntv/index.html,-0.735922,-0.331463
h_ebe68bf2257ed90502f81322aedc3940,8/25/2019,politics,Zachary Cohen,VA staffers blasted \'ridiculous\' meetings and questions with Trump allies in internal emails,https://www.cnn.com/2019/08/25/politics/trump-mar-a-lago-crowd-va-emails/index.html,-0.768809,0
h_726012c56386db511e81b6876873cb77,8/24/2019,politics,Harry Enten,Six polls and more than 6;000 interviews show Trump\'s approval dropping,https://www.cnn.com/2019/08/24/politics/trump-approval-rating-analysis/index.html,0.558389,0
h_2174428373f755090073daf4182e2c20,8/23/2019,politics,Harry Enten,21 Democrats are still running for president. Most of them only have a small chance of winning.,https://www.cnn.com/2019/08/23/politics/democratic-field-chances-analysis/index.html,0,-0.352264
h_3c047651bdfd5ad809fb8eb4c78fd788,8/23/2019,politics,Katelyn Polantz,Felix Sater was informant for feds on mob and bin Laden; docs reveal,https://www.cnn.com/2019/08/23/politics/felix-sater/index.html,-0.446992,0
h_f447fdb5313cf2af270338be20a8db60,8/23/2019,us,John Blake,Trump is doing what Obama couldn\'t,https://www.cnn.com/2019/08/23/us/trump-obama-change-blake/index.html,0.296172,0
h_28156a27b818e36303133c024a00be11,8/23/2019,politics,Fredreka Schouten,David Koch; billionaire businessman and influential GOP donor; dies,https://www.cnn.com/2019/08/23/politics/david-koch-dead/index.html,0.757487,0
h_a0e6e6e531f92ef369a06c407fb8b358,8/23/2019,politics,Chris Cillizza,How the Koch brothers fundamentally changed modern politics,https://www.cnn.com/2019/08/23/politics/david-koch-charles-koch-brothers/index.html,-0.475731,0
h_a6b51d2e8dc4b3b906ad0816f0eac576,8/23/2019,politics,David Shortell and Caroline Kelly,Former officials deny ex-CEO\'s claim FBI asked him to pursue Maria Butina,https://www.cnn.com/2019/08/23/politics/patrick-byrne-maria-butina-fbi-relationship-cnntv/index.html,0,0
h_9ae4edf087cf607fcf7a1d0ffb3ce907,8/23/2019,politics,Stephen Collinson,Will Trump blow up the G7 summit?,https://www.cnn.com/2019/08/23/politics/donald-trump-diplomacy-g7-summit-economy/index.html,-0.372015,0
h_8d0b75dffcec34bad630ba77733cf64b,8/23/2019,politics,Brandon Tensley,How America feels about Taylor Swift says more about us than her,https://www.cnn.com/2019/08/23/politics/america-voters-taylor-swift-lover/index.html,-0.43624,0
h_356748239ebe479189ffb310d1ae9e05,8/23/2019,us,AJ Willingham,5 things to know for August 23: Overstock CEO; G7; Japan-South Korea; romance scams,https://www.cnn.com/2019/08/23/us/five-things-august-23-trnd/index.html,-0.600107,0
h_8fdcf6fed07c0dcf60ecdf03d868621f,8/22/2019,politics,Chris Cillizza,What is the deal with that weird Nikki Haley VP tweet?,https://www.cnn.com/2019/08/22/politics/nikki-haley-mike-pence-vice-president/index.html,0.283862,0
h_042c583fc81821b13562b275020a2b53,8/22/2019,politics,Ted Barrett,McConnell: Strong legislative filibuster is needed to block \'whims of those on the far left\',https://www.cnn.com/2019/08/22/politics/mitch-mcconnell-filibuster-op-ed-new-york-times/index.html,-0.826796,0
h_d759e6be1320cc898ddb0c35f755fa00,6/26/2019,politics,Veronica Stracqualursi and Betsy Klein,Trump says Pence is \'100%\' his 2020 running mate,https://www.cnn.com/2019/06/26/politics/trump-pence-nikki-haley-2020-running-mate/index.html,0.517584,0
h_6a9d475504e31dbd5658ca330d6336ae,8/22/2019,politics,Stephen Collinson,Trump\'s contradictions hit a fever pitch,https://www.cnn.com/2019/08/22/politics/donald-trump-economy-guns-republicans-foreign-policy/index.html,-0.752175,-0.665517
h_b00e43862b4b8d72f127700ad3174fc5,8/22/2019,politics,Devan Cole,Walsh says he is \'strongly; strongly considering\' challenging Trump in Republican primary,https://www.cnn.com/2019/08/22/politics/joe-walsh-2020-republican-primary-cnntv/index.html,-0.770082,0
h_08d1dc3becdb7aa8dcf7b041016aee62,8/22/2019,politics,Jeff Zeleny and Dan Merica and Veronica Stracqualursi,Former Colorado Gov. John Hickenlooper launches campaign for Senate,https://www.cnn.com/2019/08/22/politics/hickenlooper-senate-colorado/index.html,-0.566554,0
h_c277beab216096451b61af545754d15e,8/21/2019,politics,Stephen Collinson,Trump\'s diplomacy is just like him: Unpredictable; vengeful and transactional,https://www.cnn.com/2019/08/21/politics/donald-trump-denmark-diplomacy/index.html,-0.498328,0
h_c3d9779240421a09e6b6ca633f465071,8/21/2019,politics,Emanuella Grinberg,March for Our Lives has an ambitious new plan for addressing gun violence,https://www.cnn.com/2019/08/21/politics/march-for-our-lives-peace-plan/index.html,0,0
h_93ab79b26dd45fe8da127b3cf78d25ff,8/21/2019,politics,Katelyn Polantz,Appeals court says Colorado elector didn\'t have to vote for Clinton,https://www.cnn.com/2019/08/21/politics/electoral-college-ruling-colorado/index.html,0,0
h_c670b7a80711a7e0f7cf48b1108a735a,8/21/2019,politics,,READ: 10th Circuit Appeals Court ruling on presidential electors,https://www.cnn.com/2019/08/21/politics/read-appeals-court-ruling-electoral-college/index.html,0,0
h_2a7b975c09bb8f7a73861988e7874b41,8/21/2019,politics,,Donald Trump made 84 false claims last week,https://www.cnn.com/2019/08/21/politics/fact-check-trump-84-false-claims-last-week/index.html,-0.788224,0
h_98d1e94e2ad9c253f7218b51bf4d7115,8/21/2019,politics,Stephen Collinson,Economy scares and ISIS resurgence cloud Trump\'s 2020 pitch,https://www.cnn.com/2019/08/21/politics/donald-trump-economy-isis-2020-election/index.html,-0.610146,0
